Date,Open,High,Low,Close,Adjusted_close,Volume
1991-10-09,48.2496,48.7536,47.7456,48.0032,0.347,132742400
1991-10-10,48.7536,49,46.7488,47.7456,0.3451,157214400
1991-10-11,48.1264,48.8768,46.5024,48.496,0.3506,120052800
1991-10-14,49,50.2544,48.7536,49.8736,0.3605,111876800
1991-10-15,50.5008,52.5056,49.9968,52.5056,0.3795,288209600
1991-10-16,52.5056,53.9952,52.248,53.5024,0.3868,200872000
1991-10-17,52.9984,53.2448,51.4976,52.3712,0.3786,151614400
1991-10-18,55.1264,55.496,54.4992,55.0032,0.3976,446958400
1991-10-21,55.2496,55.8768,54.2528,54.7456,0.3957,116692800
1991-10-22,55.496,56.2464,54.4992,54.4992,0.394,208208000
1991-10-23,55.0032,55.2496,52.752,53.1216,0.384,168828800
1991-10-24,52.9984,53.2448,51.4976,52.1248,0.3768,177900800
1991-10-25,51.7552,52.248,50.7472,51.2512,0.3705,106971200
1991-10-28,51.4976,51.7552,50.7472,51.4976,0.3723,77862400
1991-10-29,51.4976,52.0016,50.7472,51.7552,0.3741,101236800
1991-10-30,52.0016,52.752,49.504,49.7504,0.3596,148243200
1991-10-31,50.7472,51.7552,49.9968,51.4976,0.3723,231806400
1991-11-01,51.2512,52.0016,50.5008,51.0048,0.3687,201264000
1991-11-04,50.7472,50.7472,48.496,49.7504,0.3596,195294400
1991-11-05,49.7504,50.5008,48.7536,48.7536,0.3524,215600000
1991-11-06,49,49.2464,47.4992,48.0032,0.347,236790400
1991-11-07,48.496,50.5008,48.2496,49.7504,0.3596,296732800
1991-11-08,51.2512,53.7488,51.0048,53.2448,0.3849,375827200
1991-11-11,53.5024,54.4992,53.2448,53.7488,0.3885,164942400
1991-11-12,54.2528,54.7456,53.7488,54.4992,0.394,166689600
1991-11-13,53.9952,54.4992,53.5024,54.1296,0.3913,185920000
1991-11-14,54.2528,55.2496,53.9952,54.7456,0.3957,188003200
1991-11-15,54.4992,54.7456,49.7504,49.9968,0.3614,256950400
1991-11-18,49.9968,52.5056,49.9968,52.1248,0.3777,238739200
1991-11-19,51.7552,51.7552,49.7504,51.2512,0.3714,285488000
1991-11-20,51.2512,52.0016,50.2544,50.5008,0.3659,168100800
1991-11-21,50.5008,51.7552,50.5008,51.0048,0.3696,106814400
1991-11-22,51.0048,51.7552,50.2544,51.2512,0.3714,97843200
1991-11-25,51.0048,52.248,51.0048,51.2512,0.3714,78433600
1991-11-26,51.4976,52.0016,49.9968,51.4976,0.3732,139272000
1991-11-27,51.2512,51.4976,50.5008,51.0048,0.3696,63235200
1991-11-29,50.5008,51.4976,50.5008,50.7472,0.3677,34092800
1991-12-02,50.7472,52.0016,49.9968,51.7552,0.375,118899200
1991-12-03,52.0016,52.0016,50.2544,50.5008,0.3659,102860800
1991-12-04,50.7472,50.7472,49.9968,50.5008,0.3659,80550400
1991-12-05,50.5008,51.0048,49.2464,49.9968,0.3623,99198400
1991-12-06,49.504,49.7504,48.496,48.7536,0.3533,196985600
1991-12-09,49,49.9968,48.7536,49.1232,0.3559,97832000
1991-12-10,49,49.504,48.496,49.1232,0.3559,122617600
1991-12-11,49.2464,49.7504,48.496,49,0.3551,84560000
1991-12-12,49.3696,49.7504,49,49.3696,0.3577,91750400
1991-12-13,49.7504,50.7472,49.7504,50.3776,0.365,95121600
1991-12-16,50.3776,50.7472,49.9968,50.5008,0.3659,77190400
1991-12-17,50.5008,51.0048,50.2544,50.5008,0.3659,97843200
1991-12-18,50.2544,52.0016,49.9968,51.7552,0.375,186603200
1991-12-19,51.2512,51.7552,50.7472,50.7472,0.3677,115326400
1991-12-20,51.2512,51.4976,50.2544,50.2544,0.3641,128184000
1991-12-23,50.5008,51.7552,49.9968,51.4976,0.3732,103163200
1991-12-24,52.0016,53.7488,51.7552,52.248,0.3786,188563200
1991-12-26,52.752,55.0032,52.248,54.88,0.3977,134500800
1991-12-27,54.7456,55.7536,54.4992,55.0032,0.3986,167742400
1991-12-30,55.0032,57.2544,55.0032,56.7504,0.4112,183646400
1991-12-31,57.3776,58.0048,56,56.3696,0.4085,134030400
1992-01-02,55.7536,59.752,55.496,59.5056,0.4312,233632000
1992-01-03,59.9984,60.2448,58.2512,59.0016,0.4275,190254400
1992-01-06,58.7552,59.0016,57.7472,58.0048,0.4203,114240000
1992-01-07,57.5008,59.5056,57.5008,59.1248,0.4284,141467200
1992-01-08,58.4976,61.2528,58.4976,60.5024,0.4384,232747200
1992-01-09,60.5024,62.2496,60.2448,62.2496,0.4511,208510400
1992-01-10,61.4992,62.496,60.9952,62.2496,0.4511,196224000
1992-01-13,62.2496,62.7536,61.4992,62.0032,0.4493,107856000
1992-01-14,62.2496,64.7472,62.2496,64.5008,0.4674,273806400
1992-01-15,64.5008,65.0048,63,63.504,0.4602,325740800
1992-01-16,63.7504,64.2544,62.496,62.7536,0.4547,293529600
1992-01-17,67.7488,69.0032,64.7472,64.7472,0.4692,848355200
1992-01-20,64.5008,65.2512,63.9968,63.9968,0.4637,209664000
1992-01-21,64.2544,64.2544,60.9952,61.1296,0.4429,194084800
1992-01-22,61.4992,63.7504,61.2528,63.504,0.4602,183680000
1992-01-23,64.2544,64.7472,63,64.5008,0.4674,138353600
1992-01-24,64.5008,65.7552,63.9968,64.624,0.4683,177609600
1992-01-27,64.7472,65.2512,64.2544,64.5008,0.4674,83451200
1992-01-28,64.7472,65.3744,63,65.2512,0.4728,173723200
1992-01-29,64.7472,65.7552,63.2464,63.2464,0.4583,144558400
1992-01-30,63.504,63.7504,62.7536,63.7504,0.4619,87113600
1992-01-31,63.9968,65.2512,63.504,64.7472,0.4692,144558400
1992-02-03,64.7472,66.248,64.5008,65.7552,0.4765,158132800
1992-02-04,65.7552,66.248,65.0048,65.7552,0.4765,192931200
1992-02-05,66.248,66.752,65.128,66.1248,0.4791,161504000
1992-02-06,65.7552,66.0016,63.9968,64.12,0.4646,93139200
1992-02-07,64.2544,64.7472,62.7536,63.9968,0.4637,147537600
1992-02-10,63.9968,64.2544,63,63.1232,0.4574,86441600
1992-02-11,63,63.7504,62.2496,62.8768,0.4556,122012800
1992-02-12,63.7504,65.4976,63,65.2512,0.4728,137961600
1992-02-13,65.2512,65.2512,63.7504,64.2544,0.4656,76014400
1992-02-14,63.7504,64.2544,63.2464,64.12,0.4655,72587200
1992-02-18,64.2544,64.5008,62.7536,62.7536,0.4556,68353600
1992-02-19,62.7536,63,61.7456,62.0032,0.4501,95670400
1992-02-20,62.496,64.7472,62.2496,64.624,0.4691,130860800
1992-02-21,64.7472,65.4976,64.5008,65.0048,0.4719,151580800
1992-02-24,66.248,66.5056,65.7552,66.1248,0.48,171404800
1992-02-25,66.248,68.4992,65.2512,68.4992,0.4973,227214400
1992-02-26,68.2528,70,68.2528,69.8768,0.5073,229084800
1992-02-27,70,70,67.9952,68.4992,0.4973,122169600
1992-02-28,68.4992,69.0032,66.9984,67.5024,0.49,90395200
1992-03-02,67.7488,68.4992,67.2448,67.2448,0.4882,89252800
1992-03-03,67.7488,67.9952,66.248,66.3712,0.4818,99276800
1992-03-04,66.248,66.752,64.7472,65.0048,0.4719,115371200
1992-03-05,64.5008,65.4976,63,63.504,0.461,236723200
1992-03-06,63.504,63.9968,63,63.9968,0.4646,134288000
1992-03-09,63.7504,64.2544,63.504,63.7504,0.4628,108942400
1992-03-10,63.9968,64.7472,63.7504,63.7504,0.4628,122696000
1992-03-11,63.7504,64.2544,63,63.2464,0.4591,131656000
1992-03-12,63.2464,63.7504,61.4992,62.7536,0.4556,152902400
1992-03-13,63.2464,63.7504,62.0032,63.1232,0.4582,79184000
1992-03-16,62.7536,63.504,61.7456,63.3696,0.46,56291200
1992-03-17,63.504,63.7504,62.7536,62.8768,0.4565,85097600
1992-03-18,63.2464,63.9968,63,63.7504,0.4628,81032000
1992-03-19,63.7504,63.7504,62.7536,63,0.4574,118518400
1992-03-20,63,63.2464,63,63.2464,0.4591,54163200
1992-03-23,63,63.7504,63,63,0.4574,50075200
1992-03-24,63.504,65.0048,63.2464,65.0048,0.4719,209417600
1992-03-25,65.0048,65.0048,64.2544,64.5008,0.4682,121553600
1992-03-26,64.7472,65.2512,63.7504,63.9968,0.4646,123020800
1992-03-27,63.8736,63.9968,60.5024,60.9952,0.4428,264532800
1992-03-30,61.2528,61.2528,57.7472,58.128,0.422,339035200
1992-03-31,58.2512,59.752,58.0048,58.2512,0.4229,212632000
1992-04-01,57.2544,59.248,57.2544,59.0016,0.4283,159656000
1992-04-02,59.0016,59.5056,58.3744,58.7552,0.4265,133974400
1992-04-03,58.7552,59.248,58.4976,59.0016,0.4283,116457600
1992-04-06,59.0016,60.9952,59.0016,60.7488,0.441,101987200
1992-04-07,60.9952,61.2528,57.2544,57.2544,0.4156,230216000
1992-04-08,56.9968,56.9968,54.7456,55.8768,0.4056,367024000
1992-04-09,56,58.2512,55.2496,57.2544,0.4156,192136000
1992-04-10,57.2544,57.5008,55.0032,55.496,0.4029,274064000
1992-04-13,55.496,56.7504,55.2496,56.504,0.4102,122830400
1992-04-14,57.7472,59.248,57.2544,58.7552,0.4265,144401600
1992-04-15,58.0048,60.872,57.5008,60.5024,0.4392,217358400
1992-04-16,60.2448,60.7488,58.4976,59.0016,0.4283,258686400
1992-04-20,59.0016,59.0016,56,56.7504,0.412,206046400
1992-04-21,56.9968,57.2544,56,56.2464,0.4083,180364800
1992-04-22,56.2464,58.0048,56.2464,57.624,0.4183,171528000
1992-04-23,57.5008,58.2512,56,56.9968,0.4138,182817600
1992-04-24,56.9968,58.2512,56,56.504,0.4102,98280000
1992-04-27,56,56.2464,55.0032,55.7536,0.4047,140268800
1992-04-28,55.2496,55.7536,52.9984,54.2528,0.3939,174126400
1992-04-29,54.2528,56.9968,54.2528,56.9968,0.4138,198900800
1992-04-30,57.2544,60.2448,56.504,60.1216,0.4365,260265600
1992-05-01,59.9984,60.7488,58.2512,59.248,0.4301,134377600
1992-05-04,59.5056,61.2528,59.248,60.5024,0.4392,123233600
1992-05-05,60.5024,60.6256,59.5056,60.5024,0.4392,180084800
1992-05-06,60.7488,62.1264,60.5024,61.7456,0.4482,177990400
1992-05-07,61.4992,62.2496,60.5024,60.7488,0.441,172356800
1992-05-08,61.4992,62.8768,60.9952,62.0032,0.4501,198699200
1992-05-11,62.0032,62.7536,61.4992,62.2496,0.4519,90899200
1992-05-12,62.2496,63,61.7456,62.2496,0.4519,77044800
1992-05-13,62.496,63.2464,62.2496,62.7536,0.4556,97473600
1992-05-14,62.7536,63,60.2448,61.376,0.4456,156923200
1992-05-15,60.9952,61.2528,60.5024,60.6256,0.4401,121307200
1992-05-18,61.4992,61.4992,59.9984,60.3792,0.4383,129091200
1992-05-19,60.7488,60.7488,59.0016,59.3712,0.431,131678400
1992-05-20,59.752,60.2448,59.248,59.9984,0.4356,173208000
1992-05-21,60.2448,60.2448,58.7552,59.1248,0.4292,137692800
1992-05-22,59.0016,59.752,59.0016,59.5056,0.432,46468800
1992-05-26,59.5056,59.752,58.7552,59.248,0.4301,95614400
1992-05-27,59.248,60.2448,59.0016,60.2448,0.4374,154089600
1992-05-28,59.9984,60.2448,59.0016,59.5056,0.432,127243200
1992-05-29,59.752,60.6256,59.5056,59.752,0.4338,178248000
1992-06-01,57.2544,59.5056,56,57.5008,0.4183,248046400
1992-06-02,57.5008,57.5008,56.2464,56.504,0.411,155680000
1992-06-03,56.504,56.504,53.9952,54.1296,0.3937,300574400
1992-06-04,54.2528,54.7456,53.5024,54.4992,0.3964,180152000
1992-06-05,54.7456,55.2496,54.2528,54.88,0.3992,112728000
1992-06-08,55.0032,55.0032,53.9952,54.2528,0.3946,104339200
1992-06-09,54.2528,54.2528,53.5024,53.9952,0.3928,101281600
1992-06-10,53.9952,54.7456,53.5024,53.7488,0.391,126604800
1992-06-11,53.7488,54.2528,53.5024,53.872,0.3919,140515200
1992-06-12,54.4992,55.0032,54.2528,54.6224,0.3973,96510400
1992-06-15,53.9952,53.9952,52.5056,52.6288,0.3828,189190400
1992-06-16,51.7552,52.0016,48.7536,49.2464,0.3582,365355200
1992-06-17,49,49.2464,46.9952,47.4992,0.3455,304248000
1992-06-18,47.4992,49,44.7552,45.248,0.3291,433720000
1992-06-19,45.9984,45.9984,43.7472,44.7552,0.3256,427436800
1992-06-22,44.0048,44.7552,42.7504,44.2512,0.3219,389939200
1992-06-23,45.0016,45.5056,44.4976,45.248,0.3291,311550400
1992-06-24,45.5056,45.9984,45.248,45.9984,0.3346,211064000
1992-06-25,46.5024,46.5024,45.248,45.6288,0.3319,160608000
1992-06-26,45.752,45.9984,44.4976,45.248,0.3291,110364800
1992-06-29,45.752,47.1296,45.248,46.7488,0.3401,188428800
1992-06-30,46.7488,48.2496,46.5024,48.0032,0.3492,193345600
1992-07-01,48.0032,49.504,47.7456,49,0.3564,143528000
1992-07-02,49,49,45.752,46.2448,0.3364,256648000
1992-07-06,46.5024,46.7488,45.5056,46.2448,0.3364,122001600
1992-07-07,46.2448,46.2448,43.5008,44.2512,0.3219,207088000
1992-07-08,44.0048,45.752,44.0048,45.752,0.3328,195955200
1992-07-09,45.9984,46.5024,45.752,45.8752,0.3337,165793600
1992-07-10,45.9984,46.2448,44.8784,45.752,0.3328,143796800
1992-07-13,45.752,47.1296,45.248,46.9952,0.3419,125563200
1992-07-14,46.9952,48.0032,46.9952,47.4992,0.3455,125988800
1992-07-15,47.4992,49,47.2528,48.0032,0.3492,174462400
1992-07-16,47.7456,49,47.2528,48.7536,0.3546,139798400
1992-07-17,45.0016,45.9984,44.6208,45.0016,0.3273,423640000
1992-07-20,44.7552,45.248,44.0048,44.7552,0.3256,192124800
1992-07-21,45.5056,46.2448,45.0016,45.752,0.3328,131947200
1992-07-22,45.248,45.5056,44.0048,44.2512,0.3219,161974400
1992-07-23,44.4976,44.7552,43.7472,44.7552,0.3256,171516800
1992-07-24,44.4976,46.2448,44.0048,45.8752,0.3337,134971200
1992-07-27,45.752,46.5024,45.248,45.248,0.3291,2396800
1992-07-28,45.5056,46.5024,45.248,46.5024,0.3383,134243200
1992-07-29,46.6256,47.7456,46.5024,47.2528,0.3437,250768000
1992-07-30,47.2528,47.4992,46.7488,47.2528,0.3437,137894400
1992-07-31,47.2528,47.4992,46.7488,46.7488,0.3401,90708800
1992-08-03,46.7488,47.2528,45.5056,45.752,0.3328,68544000
1992-08-04,45.0016,45.752,44.7552,45.5056,0.331,119716800
1992-08-05,45.5056,45.5056,44.4976,44.7552,0.3256,139260800
1992-08-06,44.2512,44.4976,42.7504,44.0048,0.3201,257969600
1992-08-07,42,43.7472,41.496,43.3776,0.3155,219161600
1992-08-10,43.2544,44.4976,42.9968,44.128,0.321,91448000
1992-08-11,44.4976,44.4976,42.9968,43.5008,0.3164,121307200
1992-08-12,43.7472,44.2512,43.2544,44.128,0.321,121385600
1992-08-13,44.4976,45.5056,44.2512,44.7552,0.3256,170990400
1992-08-14,45.0016,45.248,44.4976,44.7552,0.3256,136102400
1992-08-17,44.2512,44.7552,43.7472,44.7552,0.3264,128710400
1992-08-18,44.4976,45.248,44.4976,44.7552,0.3264,112313600
1992-08-19,44.6208,45.248,44.4976,44.4976,0.3246,170542400
1992-08-20,44.7552,45.0016,44.2512,44.7552,0.3264,108908800
1992-08-21,44.7552,45.248,44.0048,44.6208,0.3255,109468800
1992-08-24,44.2512,44.7552,43.2544,43.2544,0.3155,152174400
1992-08-25,43.2544,44.4976,43.2544,44.3744,0.3237,132361600
1992-08-26,44.2512,44.4976,43.2544,44.2512,0.3228,121060800
1992-08-27,44.7552,45.1248,44.2512,44.4976,0.3246,82745600
1992-08-28,44.2512,45.248,44.0048,45.0016,0.3282,61241600
1992-08-31,45.0016,46.2448,44.7552,45.9984,0.3355,121116800
1992-09-01,46.2448,46.5024,45.752,46.5024,0.3392,60289600
1992-09-02,46.5024,48.7536,46.5024,48.496,0.3537,189896000
1992-09-03,49,49.2464,47.7456,47.7456,0.3482,211859200
1992-09-04,48.2496,48.2496,46.7488,47.2528,0.3446,63235200
1992-09-08,46.7488,48.0032,46.5024,47.7456,0.3482,70000000
1992-09-09,48.0032,49.2464,47.7456,49,0.3574,157203200
1992-09-10,48.0032,49.504,47.4992,49.2464,0.3592,228177600
1992-09-11,49,49.2464,47.4992,47.6224,0.3473,179883200
1992-09-14,49,49.9968,48.496,49.504,0.3611,214681600
1992-09-15,49.2464,49.2464,47.7456,48.2496,0.3519,218523200
1992-09-16,47.7456,48.2496,46.5024,46.9952,0.3428,178718400
1992-09-17,47.2528,47.2528,45.3712,45.9984,0.3355,172435200
1992-09-18,45.752,46.872,45.248,46.5024,0.3392,115606400
1992-09-21,46.7488,47.7456,46.2448,46.5024,0.3392,89678400
1992-09-22,46.7488,46.7488,45.248,45.752,0.3337,111540800
1992-09-23,45.9984,47.4992,45.5056,47.4992,0.3464,123972800
1992-09-24,47.2528,47.7456,46.2448,46.2448,0.3373,125652800
1992-09-25,46.2448,46.5024,45.248,45.5056,0.3319,137468800
1992-09-28,45.0016,45.0016,43.7472,44.7552,0.3264,149520000
1992-09-29,44.4976,45.5056,44.0048,44.8784,0.3273,157270400
1992-09-30,45.0016,45.5056,44.4976,45.1248,0.3291,100049600
1992-10-01,44.7552,45.1248,44.2512,44.2512,0.3228,122729600
1992-10-02,44.4976,44.7552,42.9968,43.7472,0.3191,113545600
1992-10-05,43.2544,43.7472,41.496,43.5008,0.3173,264958400
1992-10-06,43.7472,45.0016,42.7504,44.7552,0.3264,113444800
1992-10-07,45.0016,45.248,43.5008,43.7472,0.3191,113310400
1992-10-08,44.0048,44.2512,42.9968,43.5008,0.3173,126974400
1992-10-09,43.5008,44.0048,42.9968,43.3776,0.3164,58744000
1992-10-12,43.2544,44.2512,43.2544,44.0048,0.321,71635200
1992-10-13,44.7552,45.9984,44.0048,45.3712,0.3309,147179200
1992-10-14,45.248,46.2448,45.0016,45.9984,0.3355,95726400
1992-10-15,45.752,45.9984,45.248,45.5056,0.3319,75420800
1992-10-16,46.7488,49.504,46.5024,49,0.3574,451348800
1992-10-19,49,49.2464,48.496,49,0.3574,196044800
1992-10-20,49,49.9968,48.496,49.1232,0.3583,287246400
1992-10-21,49.2464,49.504,48.0032,48.496,0.3537,114251200
1992-10-22,48.496,49.2464,48.2496,48.7536,0.3556,84470400
1992-10-23,49.2464,49.504,48.2496,48.7536,0.3556,91425600
1992-10-26,48.7536,51.4976,48.496,51.4976,0.3756,250689600
1992-10-27,51.4976,52.5056,51.0048,51.4976,0.3756,211960000
1992-10-28,51.2512,52.752,50.7472,52.248,0.3811,196593600
1992-10-29,52.248,53.9952,51.4976,53.2448,0.3884,213897600
1992-10-30,53.5024,53.5024,52.0016,52.5056,0.383,129830400
1992-11-02,52.5056,52.752,51.7552,52.248,0.3811,170094400
1992-11-03,52.5056,52.5056,51.4976,52.0016,0.3793,112750400
1992-11-04,52.0016,52.752,52.0016,52.5056,0.383,141960000
1992-11-05,52.5056,55.0032,52.5056,55.0032,0.4012,298054400
1992-11-06,54.7456,56.504,54.7456,55.7536,0.4066,263972800
1992-11-09,56,56,54.7456,55.2496,0.403,112929600
1992-11-10,55.0032,56.504,54.7456,56.2464,0.4102,122225600
1992-11-11,56.504,58.2512,56.2464,56.7504,0.4139,140425600
1992-11-12,56.9968,57.5008,56.3696,56.8736,0.4148,107598400
1992-11-13,56.9968,57.2544,56,56.2464,0.4102,84750400
1992-11-16,56.2464,57.7472,56,57.3776,0.4185,67547200
1992-11-17,57.2544,57.5008,54.88,55.2496,0.403,168806400
1992-11-18,56,58.2512,55.496,57.7472,0.4212,304808000
1992-11-19,57.7472,59.5056,57.7472,58.2512,0.4249,240542400
1992-11-20,58.4976,58.7552,56.9968,57.5008,0.4194,155489600
1992-11-23,56.504,56.9968,56.2464,56.7504,0.4139,152723200
1992-11-24,56.9968,57.5008,56.504,57.5008,0.4194,156822400
1992-11-25,56.9968,57.2544,56,56.504,0.4121,117342400
1992-11-27,56.504,57.2544,56.2464,56.504,0.4121,47196800
1992-11-30,56.2464,57.5008,55.6304,57.5008,0.4203,160507200
1992-12-01,57.2544,59.0016,56.7504,58.2512,0.4258,130144000
1992-12-02,58.2512,58.4976,56.9968,57.2544,0.4185,97776000
1992-12-03,56.504,57.624,56.1232,57.5008,0.4203,187588800
1992-12-04,57.2544,57.5008,56.504,56.8736,0.4157,95782400
1992-12-07,56.7504,57.7472,56.7504,57.7472,0.4221,144222400
1992-12-08,57.7472,58.7552,57.7472,58.128,0.4249,196638400
1992-12-09,57.7472,58.0048,57.2544,57.624,0.4212,159409600
1992-12-10,57.2544,57.624,56.504,57.2544,0.4185,140190400
1992-12-11,57.2544,58.2512,57.2544,57.5008,0.4203,120187200
1992-12-14,57.5008,57.7472,56.7504,57.2544,0.4185,110510400
1992-12-15,56.7504,56.9968,55.496,56.3696,0.412,182537600
1992-12-16,56.2464,56.9968,54.4992,55.0032,0.402,225926400
1992-12-17,55.2496,57.5008,55.2496,56.8736,0.4157,233867200
1992-12-18,57.5008,59.248,57.2544,58.2512,0.4258,235457600
1992-12-21,58.2512,59.9984,58.0048,59.6288,0.4358,256065600
1992-12-22,59.752,61.2528,59.752,60.6256,0.4431,280168000
1992-12-23,60.2448,60.5024,59.248,59.752,0.4367,112336000
1992-12-24,59.9984,59.9984,59.0016,59.0016,0.4313,45964800
1992-12-28,59.248,59.752,59.248,59.5056,0.4349,70448000
1992-12-29,59.5056,60.7488,59.5056,59.6288,0.4358,116278400
1992-12-30,59.752,59.752,58.7552,58.7552,0.4295,100587200
1992-12-31,58.7552,59.9984,58.7552,59.752,0.4367,92232000
1993-01-04,59.5056,59.9984,57.7472,58.2512,0.4258,129136000
1993-01-05,58.0048,59.248,57.2544,59.248,0.4331,186256000
1993-01-06,60.7488,62.0032,60.5024,61.7456,0.4513,281400000
1993-01-07,61.7456,62.496,60.6256,60.9952,0.4458,272137600
1993-01-08,60.7488,63,59.752,62.2496,0.455,320936000
1993-01-11,62.0032,64.3776,61.7456,64.12,0.4687,273728000
1993-01-12,62.7536,63.7504,61.4992,61.4992,0.4495,346158400
1993-01-13,61.4992,63.9968,61.2528,63.504,0.4642,199640000
1993-01-14,63.9968,65.2512,63.7504,65.0048,0.4751,367808000
1993-01-15,60.9952,62.2496,59.9984,60.2448,0.4403,902630400
1993-01-18,59.5056,59.9984,58.0048,59.5056,0.4349,333636800
1993-01-19,59.752,60.5024,59.248,59.752,0.4367,274041600
1993-01-20,59.752,60.2448,59.5056,59.9984,0.4385,158737600
1993-01-21,59.752,60.2448,58.7552,59.9984,0.4385,184419200
1993-01-22,60.2448,60.2448,59.0016,59.5056,0.4349,146944000
1993-01-25,59.248,60.5024,59.248,59.9984,0.4385,202272000
1993-01-26,60.5024,62.0032,60.5024,60.7488,0.444,285622400
1993-01-27,60.9952,61.7456,58.7552,60.2448,0.4403,226620800
1993-01-28,59.9984,60.2448,59.248,59.8752,0.4376,184038400
1993-01-29,60.2448,61.2528,59.0016,59.5056,0.4349,266100800
1993-02-01,59.248,61.2528,59.248,61.2528,0.4477,240553600
1993-02-02,60.7488,61.4992,60.2448,60.2448,0.4403,182336000
1993-02-03,60.9952,60.9952,58.4976,59.9984,0.4385,264185600
1993-02-04,59.9984,60.2448,59.0016,59.5056,0.4349,208152000
1993-02-05,59.248,59.5056,56.2464,57.2544,0.4185,367617600
1993-02-08,56.9968,57.5008,55.496,56.504,0.413,281075200
1993-02-09,56.9968,57.3776,56.504,56.8736,0.4157,238660800
1993-02-10,56.9968,57.2544,55.0032,55.7536,0.4075,268284800
1993-02-11,55.7536,56.2464,55.0032,55.1264,0.4029,168268800
1993-02-12,55.0032,55.496,53.7488,53.872,0.3946,275396800
1993-02-16,53.5024,53.5024,51.4976,52.9984,0.3882,407736000
1993-02-17,53.2448,53.9952,52.0016,53.872,0.3946,249580800
1993-02-18,55.0032,55.2496,53.5024,55.0032,0.4029,280123200
1993-02-19,55.2496,55.496,54.7456,55.0032,0.4029,177800000
1993-02-22,55.0032,56,54.7456,55.1264,0.4038,98761600
1993-02-23,55.0032,55.2496,53.9952,54.2528,0.3974,194073600
1993-02-24,52.1248,53.872,52.1248,53.6256,0.3928,286563200
1993-02-25,53.2448,54.7456,53.2448,54.7456,0.401,167227200
1993-02-26,54.2528,54.2528,52.248,52.9984,0.3882,294884800
1993-03-01,52.9984,53.5024,52.752,53.2448,0.39,119302400
1993-03-02,52.9984,54.4992,52.9984,54.2528,0.3974,147694400
1993-03-03,53.9952,55.0032,53.2448,54.6224,0.4001,202697600
1993-03-04,54.4992,55.2496,53.5024,55.0032,0.4029,188339200
1993-03-05,54.7456,55.7536,54.7456,55.0032,0.4029,111619200
1993-03-08,55.0032,56.7504,55.0032,56.504,0.4139,177004800
1993-03-09,56.504,57.5008,56.504,56.7504,0.4157,154828800
1993-03-10,56.7504,57.2544,56,56.7504,0.4157,132496000
1993-03-11,56.9968,57.2544,56.2464,56.8736,0.4166,144614400
1993-03-12,56.7504,56.7504,55.496,56.2464,0.412,126694400
1993-03-15,56,57.2544,55.3728,56.9968,0.4175,136035200
1993-03-16,57.2544,57.7472,56.504,56.504,0.4139,101281600
1993-03-17,56.504,56.9968,55.0032,55.1264,0.4038,176220800
1993-03-18,55.0032,55.6304,54.4992,54.4992,0.3992,106187200
1993-03-19,55.0032,55.2496,53.5024,53.7488,0.3937,154100800
1993-03-22,53.5024,53.872,52.752,53.2448,0.39,165200000
1993-03-23,53.2448,53.9952,52.6288,52.752,0.3864,102536000
1993-03-24,52.752,54.2528,52.5056,53.7488,0.3937,143068800
1993-03-25,53.7488,54.7456,53.5024,54.7456,0.401,171046400
1993-03-26,54.7456,54.7456,52.5056,53.2448,0.39,151760000
1993-03-29,52.248,52.5056,50.7472,51.0048,0.3736,261710400
1993-03-30,51.128,52.248,50.2544,52.248,0.3827,264051200
1993-03-31,52.5056,52.752,51.2512,51.4976,0.3772,223036800
1993-04-01,51.2512,52.0016,51.0048,51.7552,0.3791,108203200
1993-04-02,50.5008,51.2512,49.504,50.12,0.3671,253792000
1993-04-05,49.9968,50.5008,49.504,49.9968,0.3662,149172800
1993-04-06,49.9968,50.2544,48.7536,48.7536,0.3571,168369600
1993-04-07,49,50.7472,48.496,50.5008,0.3699,162848000
1993-04-08,49.9968,50.5008,49,49.7504,0.3644,163430400
1993-04-12,49.504,51.0048,49.504,49.9968,0.3662,93049600
1993-04-13,50.5008,51.2512,48.2496,48.496,0.3552,164483200
1993-04-14,48.2496,48.7536,47.6224,48.7536,0.3571,170060800
1993-04-15,48.2496,48.2496,46.7488,47.2528,0.3461,218702400
1993-04-16,48.2496,48.7536,47.376,48.1264,0.3525,686795200
1993-04-19,48.496,49.504,48.2496,48.496,0.3552,227864000
1993-04-20,48.7536,50.2544,48.2496,49.9968,0.3662,240049600
1993-04-21,50.2544,50.7472,49.2464,49.6272,0.3635,205273600
1993-04-22,49.2464,50.5008,49,49.9968,0.3662,157673600
1993-04-23,49.7504,50.2544,48.7536,49.2464,0.3607,134142400
1993-04-26,49.2464,49.7504,48.496,49,0.3589,102804800
1993-04-27,48.7536,50.2544,48.7536,50.2544,0.3681,129673600
1993-04-28,49.7504,52.0016,49.7504,51.3744,0.3763,163240000
1993-04-29,51.4976,51.7552,50.12,50.7472,0.3717,82443200
1993-04-30,50.7472,52.5056,50.7472,51.2512,0.3754,132339200
1993-05-03,51.2512,52.0016,51.0048,51.8784,0.38,65184000
1993-05-04,52.248,54.2528,52.0016,53.3792,0.391,170822400
1993-05-05,52.9984,55.496,52.9984,54.4992,0.3992,253064000
1993-05-06,54.4992,54.7456,53.5024,53.7488,0.3937,70459200
1993-05-07,53.5024,54.7456,53.5024,54.7456,0.401,81894400
1993-05-10,55.0032,55.8768,55.0032,55.0032,0.4029,137928000
